期间,国家,主体,供应商,费用类型,FPP场景,Document Category,交易币种,支付币种,Payment Description,Invoice策略,合同号,账单金额(不含税),税额,含税总额,Requester,Business Reviewer,Department,Center,成本中心校验状态,期间一致性状态,金额校验状态,可提交(Y/N),阻断原因
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,371.45,0,371.45,,,,88600,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,495.19,0,495.19,,,,99300,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,01400,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,02270,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0740L,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0740M,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,08000,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1179.91,0,1179.91,,,,08200,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,08225,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,08263,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,08900,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,09R08,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0B002,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1327.40,0,1327.40,,,,0B009,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0B00D,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1032.42,0,1032.42,,,,0B100,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,0BF00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,589.96,0,589.96,,,,0CW00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,0CX00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0DG00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0DX04,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0EX0C,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1179.91,0,1179.91,,,,0F300,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,737.45,0,737.45,,,,0F407,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1769.87,0,1769.87,,,,0F408,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,0F409,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,11B00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,11B63,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,589.96,0,589.96,,,,11B65,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1179.91,0,1179.91,,,,11B66,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1179.91,0,1179.91,,,,11B69,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,11M00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,12200,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,13000,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,28317.80,0,28317.80,,,,1300C,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1622.38,0,1622.38,,,,1300F,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1179.91,0,1179.91,,,,13023,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,2064.84,0,2064.84,,,,13024,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,13S00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,15983,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,13T23,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,14J24,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,15900,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,15964,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,15966,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,15977,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,16200,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,16364,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,16365,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,16366,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,16400,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,22521,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,24307,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,2430D,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,24600,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,2460I,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,24611,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,24612,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,24613,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1474.89,0,1474.89,,,,26100,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,4572.15,0,4572.15,,,,26300,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,29643,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,31400,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,37200,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,37201,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1179.91,0,1179.91,,,,37213,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1179.91,0,1179.91,,,,37214,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,53025,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,55242,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,55762,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1917.36,0,1917.36,,,,56024,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,56414,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,57400,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,737.45,0,737.45,,,,57467,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,58100,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,58104,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,58200,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,62929,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,66100,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,74261,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,74382,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,76900,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,82100,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,589.96,0,589.96,,,,88261,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,737.45,0,737.45,,,,89320,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,89902,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,91063,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,91800,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,93900,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,93960,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,93962,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,93963,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,93965,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,589.96,0,589.96,,,,94608,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,99300,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,294.98,0,294.98,,,,S2A00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.49,0,147.49,,,,S2D00,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,442.47,0,442.47,,,,S2X61,ok,ok,ok,Y,
202605,US,Tencent America LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,147.23,0,147.23,,,,S3E00,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,453.90,0,453.90,,,,05009,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,09R07,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,09R08,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,0C901,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,13T23,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,31200,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,37213,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,302.60,0,302.60,,,,37214,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,37217,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,2269.47,0,2269.47,,,,55242,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,302.60,0,302.60,,,,71745,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.30,0,151.30,,,,72201,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,453.90,0,453.90,,,,85509,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,151.26,0,151.26,,,,8634F,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,143.36,0,143.36,,,,09B00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,143.36,0,143.36,,,,0DI00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,286.71,0,286.71,,,,0FN00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,430.06,0,430.06,,,,0FR00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,143.36,0,143.36,,,,0FV00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,286.71,0,286.71,,,,0H000,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,143.36,0,143.36,,,,11B6A,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,143.36,0,143.36,,,,12000,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,286.71,0,286.71,,,,12201,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,286.71,0,286.71,,,,12Z00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,2006.92,0,2006.92,,,,13A00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,143.36,0,143.36,,,,86700,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,1576.87,0,1576.87,,,,86722,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,430.06,0,430.06,,,,87000,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Cigna,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Cigna Employee Commercial Insurance,WITH INVOICE,,430.06,0,430.06,,,,88600,ok,ok,ok,Y,
